airport,city,country,lat,long
LHE,LAHORE,PAKISTAN,31.5216007232666,74.40360260009766
MLE,MALE,MALDIVES,4.1918301582336435,73.52909851074219
CTU,CHENGDU,CHINA,30.578500747680664,103.9469985961914
SKT,SIALKOT,PAKISTAN,32.5355567932,74.3638916016
HND,TOKYO,JAPAN,35.552299,139.779999
KHI,KARACHI,PAKISTAN,24.9065,67.160797
CGO,ZHENGZHOU,CHINA,34.519699096699995,113.84100341799999
HAN,HANOI,VIETNAM,21.221200942993164,105.80699920654295
COK,KOCHI,INDIA,10.152000000000001,76.401901
HYD,HYDERABAD,INDIA,17.2313175201,78.4298553467
CSX,CHANGSHA,CHINA,28.189199447600004,113.220001221
XMN,XIAMEN,CHINA,24.54400062561035,118.12799835205078
CCU,KOLKATA,INDIA,22.654699325561523,88.44670104980469
SHA,SHANGHAI,CHINA,31.19790077209473,121.33599853515624
NGO,NAGOYA,JAPAN,34.8583984375,136.80499267578122
PNH,PHNOM PENH,CAMBODIA,11.546600341796875,104.84400177001952
CJU,JEJU,SOUTH KOREA,33.51129913330078,126.49299621582031
GMP,SEOUL,SOUTH KOREA,37.5583,126.791
CTS,SAPPORO,JAPAN,42.77519989013672,141.69200134277344
FUK,FUKUOKA,JAPAN,33.585899353027344,130.45100402832028
SGN,HO CHI MINH CITY,VIETNAM,10.8187999725,106.652000427
ITM,OSAKA,JAPAN,34.785499572753906,135.43800354003906
OKA,OKINAWA,JAPAN,26.1958007812,127.64600372299999
DMK,BANGKOK,THAILAND,13.912599563599999,100.607002258
CEB,CEBU,PHILIPPINES,10.307499885559,123.97899627686
DVO,DAVAO,PHILIPPINES,7.1255202293396,125.64600372314452
DAD,DA NANG,VIETNAM,16.043899536132812,108.1989974975586
KNO,MEDAN,INDONESIA,3.6422220000000003,98.885278
SZX,SHENZHEN,CHINA,22.639299392700195,113.81099700927734
BKI,KOTA KINABALU,MALAYSIA,5.9372100830078125,116.0510025024414
CNX,CHIANG MAI,THAILAND,18.7667999268,98.962600708
SUB,SURABAYA,INDONESIA,-7.379829883575439,112.78700256347656
UPG,UJUNG PANDANG,INDONESIA,-5.061629772186278,119.5540008544922
PEN,PENANG,MALAYSIA,5.297140121459961,100.2770004272461
KCH,KUCHING,MALAYSIA,1.4846999645233154,110.34700012207031
HIJ,HIROSHIMA,JAPAN,34.4361000061,132.91900634799998
CKG,CHONGQING,CHINA,29.719200134277344,106.64199829101562
PDG,PADANG,INDONESIA,-0.786917,100.280998
LGK,LANGKAWI,MALAYSIA,6.329730033874513,99.72869873046876
BPN,BALIKPAPAN,INDONESIA,-1.2682700157200002,116.89399719200001
PUS,BUSAN,SOUTH KOREA,35.1795005798,128.93800354
USM,KOH SAMUI,THAILAND,9.547789573669997,100.06199646
JHG,JINGHONG,CHINA,21.973899841308594,100.76000213623048
KMG,KUNMING,CHINA,25.101944399999997,102.9291667
HDY,HAT YAI,THAILAND,6.9332098960899975,100.392997742
MYJ,MATSUYAMA,JAPAN,33.82720184326172,132.69999694824222
HLP,JAKARTA,INDONESIA,-6.266610145568848,106.89099884033205
TRK,TARAKAN,INDONESIA,3.326667,117.56944399999999
XIY,XI AN,CHINA,34.447102,108.751999
HAK,HAIKOU,CHINA,19.93490028381348,110.45899963378906
PNK,PONTIANAK,INDONESIA,-0.15071099996566772,109.40399932861328
KKJ,KITA KYUSHU,JAPAN,33.8459014893,131.035003662
BDJ,BANJARMASIN,INDONESIA,-3.4423599243164062,114.76300048828124
PLM,PALEMBANG,INDONESIA,-2.8982501029968,104.69999694824
BCD,BACOLOD,PHILIPPINES,10.7764,123.014999
ILO,ILOILO,PHILIPPINES,10.833017,122.493358
PKU,PEKANBARU,INDONESIA,0.4607860147953034,101.44499969482422
BTH,BATAM,INDONESIA,1.12102997303,104.119003296
PNQ,PUNE,INDIA,18.58209991455078,73.9197006225586
KBR,KOTA BHARU,MALAYSIA,6.166850090026856,102.29299926757812
KOJ,KAGOSHIMA,JAPAN,31.80340003967285,130.718994140625
KMJ,KUMAMOTO,JAPAN,32.83729934692383,130.85499572753906
SYX,SANYA,CHINA,18.30290031433105,109.41200256347656
JOG,YOGYAKARTA,INDONESIA,-7.788179874420166,110.43199920654295
TKS,TOKUSHIMA,JAPAN,34.132801,134.60699499999998
KMI,MIYAZAKI,JAPAN,31.877199173,131.44900512700002
TAK,TAKAMATSU,JAPAN,34.214199066199996,134.01600647
LOP,PRAYA,INDONESIA,-8.757322,116.276675
KBV,KRABI,THAILAND,8.09912014008,98.9861984253
LKO,LUCKNOW,INDIA,26.7605991364,80.8892974854
NGS,NAGASAKI,JAPAN,32.916900634799994,129.914001465
DJB,JAMBI,INDONESIA,-1.6380200386047363,103.6439971923828
URC,URUMQI,CHINA,43.90710067749024,87.47419738769531
GAU,GAWAHATI,INDIA,26.10610008239746,91.58589935302734
HPH,HAIPHONG,VIETNAM,20.81940078735352,106.7249984741211
DLC,DALIAN,CHINA,38.9656982421875,121.53900146484376
WUH,WUHAN,CHINA,30.7838,114.208
URT,SURAT THANI,THAILAND,9.132599830630001,99.135597229
SRG,SEMARANG,INDONESIA,-6.97273,110.375
UKB,KOBE,JAPAN,34.632801055908196,135.2239990234375
UTH,UDON THANI,THAILAND,17.386400222800006,102.788002014
UBP,UBON RATCHATHANI,THAILAND,15.2512998581,104.870002747
SOC,SOLO CITY,INDONESIA,-7.516089916229247,110.75700378417969
PGK,PANGKALPINANG,INDONESIA,-2.16219997406,106.138999939
ALA,ALMATY,KAZAKHSTAN,43.35210037231445,77.04049682617188
KHG,KASHI,CHINA,39.5429000854,76.0199966431
TAO,QINGDAO,CHINA,36.2661018372,120.374000549
ZAM,ZAMBOANGA,PHILIPPINES,6.922420024871826,122.05999755859376
IXA,AGARTALA,INDIA,23.8869991302,91.2404022217
TSE,ASTANA,KAZAKHSTAN,51.02220153808594,71.46690368652344
UYN,YULIN,CHINA,38.35971,109.59092700000001
INC,YINCHUAN,CHINA,38.481899,106.009003
PPS,PUERTO PRINCESA,PHILIPPINES,9.742119789123537,118.75900268554688
OKJ,OKAYAMA,JAPAN,34.7569007874,133.854995728
SZB,KUALA LUMPUR,MALAYSIA,3.130579948425293,101.54900360107422
MMY,MIYAKO JIMA,JAPAN,24.7828006744,125.294998169
VII,VINH CITY,VIETNAM,18.7376003265,105.67099762
HUI,HUE,VIETNAM,16.401500701899998,107.70300293
PAT,PATNA,INDIA,25.591299056999997,85.08799743649999
KKC,KHON KAEN,THAILAND,16.466600418099993,102.78399658200001
NKG,NANKING/NANJING,CHINA,31.742000579833984,118.86199951171876
SBW,SIBU,MALAYSIA,2.2616000175476074,111.98500061035156
PQC,PHU QUOC,VIETNAM,10.1698,103.9931
CEI,CHIANG RAI,THAILAND,19.952299118,99.8828964233
GOI,GOA,INDIA,15.3808002472,73.83139801029999
YGJ,YONAGO,JAPAN,35.4921989440918,133.23599243164062
WUX,WUXI,CHINA,31.4944000244,120.429000854
HRB,HARBIN,CHINA,45.6234016418457,126.25
NST,NAKHON SI THAMMARAT,THAILAND,8.539620399475098,99.9447021484375
KHH,KAOHSIUNG,TAIWAN,22.57710075378418,120.3499984741211
JHB,JOHOR BAHRU,MALAYSIA,1.6413099999999998,103.66999799999999
CXR,NHA TRANG,VIETNAM,11.99820041656494,109.21900177001952
KWJ,GWANGJU,SOUTH KOREA,35.123173,126.805444
LUM,LUXI,CHINA,24.4011,98.5317
BBI,BHUBANESWAR,INDIA,20.2444000244,85.8178024292
HET,HOHHOT,CHINA,40.851397999999996,111.82399699999999
VTZ,VISHAKHAPATNAM,INDIA,17.721200943,83.22450256350001
AXT,AKITA,JAPAN,39.6156005859375,140.218994140625
OIT,OITA,JAPAN,33.479400634799994,131.736999512
AKJ,ASAHIKAWA,JAPAN,43.670799255371094,142.44700622558594
KCZ,KOCHI,JAPAN,33.546101,133.669006
KMQ,KOMATSU,JAPAN,36.39459991455078,136.40699768066406
MPH,CATICLAN,PHILIPPINES,11.9245,121.954002
TAE,DAEGU,SOUTH KOREA,35.89687199999999,128.65531000000001
ISG,ISHIGAKI,JAPAN,24.344499588,124.18699646
BXU,BUTUAN,PHILIPPINES,8.9515,125.4788
TKG,BANDAR LAMPUNG,INDONESIA,-5.240556,105.175556
KDI,KENDARI,INDONESIA,-4.081610202789307,122.41799926757812
SHE,SHENYANG,CHINA,41.63980102539063,123.48300170898438
XNN,XINING,CHINA,36.5275,102.042999
YIN,YINING,CHINA,43.955799,81.330299
KWE,GUIYANG,CHINA,26.53849983215332,106.8010025024414
GES,GENERAL SANTOS,PHILIPPINES,6.058000087740001,125.096000671
IZO,IZUMO,JAPAN,35.4136009216,132.88999939
CJB,COIMBATORE,INDIA,11.029999733,77.0434036255
CJJ,CHEONGJU,SOUTH KOREA,36.717008,127.498741
KLO,KALIBO,PHILIPPINES,11.679400444,122.375999451
AOJ,AOMORI,JAPAN,40.73469924926758,140.69099426269528
MYY,MIRI,MALAYSIA,4.322010040283203,113.98699951171876
CGQ,CHANGCHUN,CHINA,43.9962005615,125.684997559
BKS,BENGKULU,INDONESIA,-3.8637,102.33899699999999
LXA,LHASA,CHINA,29.2978000641,90.9119033813
DSN,DONGSHENG,CHINA,39.49,109.861388889
TNA,JINAN,CHINA,36.857200622558594,117.21600341796876
SXR,SRINAGAR,INDIA,33.987098693847656,74.77420043945312
IDR,INDORE,INDIA,22.721799850500002,75.8011016846
AKU,AKSU,CHINA,41.262501,80.291702
TGG,KUALA TERENGGANU,MALAYSIA,5.3826398849487305,103.10299682617188
MFM,MACAU,MACAU,22.149599,113.592003
KWL,GUILIN,CHINA,25.21809959411621,110.03900146484376
LGP,LEGASPI,PHILIPPINES,13.1575,123.735
SDJ,SENDAI,JAPAN,38.139701843299996,140.917007446
TYN,TAIYUAN,CHINA,37.74689865112305,112.62799835205078
KOE,KUPANG,INDONESIA,-10.171600341796877,123.6709976196289
HFE,HEFEI,CHINA,31.78000068664551,117.2979965209961
LJG,LIJIANG CITY,CHINA,26.6800003052,100.24600219700001
HKD,HAKODATE,JAPAN,41.7700004578,140.822006226
BSD,BAOSHAN,CHINA,25.053333,99.16833299999999
KHN,NANCHANG,CHINA,28.864999771118164,115.9000015258789
LHW,LANZHOU,CHINA,36.5152015686,103.620002747
TSN,TIANJIN,CHINA,39.1244010925,117.346000671
KNH,KINMEN,TAIWAN,24.4279,118.359001
TWU,TAWAU,MALAYSIA,4.320159912109375,118.12799835205078
IWK,IWAKUNI,JAPAN,34.143902000000004,132.23599199999998
SYO,SHONAI,JAPAN,38.81219863889999,139.787002563
TSA,TAIPEI,TAIWAN,25.06940078735352,121.552001953125
CIF,CHIFENG,CHINA,42.23500061035156,118.90799713134766
MDC,MANADO,INDONESIA,1.5492600202560425,124.9260025024414
RPR,RAIPUR,INDIA,21.180401,81.7388
RMQ,TAICHUNG,TAIWAN,24.26469993591309,120.62100219726562
UBJ,UBE,JAPAN,33.930000305200004,131.279006958
TAC,TACLOBAN,PHILIPPINES,11.228035,125.02776100000001
HTN,HOTAN,CHINA,37.03850173950195,79.86489868164062
HSG,SAGA,JAPAN,33.149700164799995,130.302001953
THD,THANH HOA,VIETNAM,19.901670000000006,105.46778
TRV,THIRUVANANTHAPURAM,INDIA,8.48211956024,76.9200973511
OBO,OBIHIRO,JAPAN,42.7332992554,143.216995239
LNJ,LINCANG,CHINA,23.738332999999997,100.025
KRL,KORLA,CHINA,41.69779968261719,86.12889862060547
BTJ,BANDA ACEH,INDONESIA,5.5228720240100015,95.42063713070002
JAI,JAIPUR,INDIA,26.8242,75.812202
TOY,TOYAMA,JAPAN,36.64830017089844,137.18800354003906
YIW,YIWU,CHINA,29.344699859600002,120.03199768100001
TCZ,TENGCHONG,CHINA,24.9380555556,98.4858333333
NAG,NAGPUR,INDIA,21.092199325561523,79.04720306396484
VCL,CHU LAI,VIETNAM,15.4033002853,108.706001282
VNS,VARANASI,INDIA,25.4524002075,82.85929870609999
WNZ,WENZHOU,CHINA,27.912201,120.851997
PLW,PALU,INDONESIA,-0.9185420274734496,119.91000366210938
TJQ,TANJUNG PANDAN,INDONESIA,-2.74571990967,107.754997253
SYM,SIMAO,CHINA,22.793301,100.959
NAY,BEIJING,CHINA,39.782798767089844,116.38800048828124
SOQ,SORONG,INDONESIA,-0.894,131.287
DGT,DUMAGUETE,PHILIPPINES,9.3337097168,123.30000305200001
ZUH,ZHUHAI,CHINA,22.006399,113.375999
MLG,MALANG,INDONESIA,-7.926559925079999,112.71499633799999
CGP,CHITTAGONG,BANGLADESH,22.24959945678711,91.81330108642578
RGN,YANGON,MYANMAR (BURMA),16.907300949099998,96.1332015991
TRZ,TIRUCHIRAPALLY,INDIA,10.765399932861328,78.70970153808594
IXR,RANCHI,INDIA,23.31430053710001,85.3217010498
TTJ,TOTTORI,JAPAN,35.530101776100004,134.167007446
IXB,BAGDOGRA,INDIA,26.68120002746582,88.32859802246094
TST,TRANG,THAILAND,7.508739948272705,99.6166000366211
TAG,TAGBILARAN,PHILIPPINES,9.665442,123.85353300000001
IXL,LEH,INDIA,34.135898590100005,77.5465011597
DLU,DALI CITY,CHINA,25.649401,100.319
NGB,NINGBO,CHINA,29.82670021057129,121.46199798583984
NNG,NANNING,CHINA,22.60829925537109,108.1719970703125
DED,DEHRA DUN,INDIA,30.189698999999997,78.180298
BDO,BANDUNG,INDONESIA,-6.900629997253418,107.57599639892578
BDQ,VADODARA,INDIA,22.33620100000001,73.226303
USN,ULSAN,SOUTH KOREA,35.59349823,129.352005005
XIL,XILINHOT,CHINA,43.91559982299805,115.96399688720705
ACX,XINGYI,CHINA,25.0863888889,104.959444444
VCS,CON DAO ISLAND,VIETNAM,8.73183,106.633003
SJW,SHIJIAZHUANG,CHINA,38.28070068359375,114.6969985961914
ROI,ROI ET,THAILAND,16.11680030822754,103.77400207519531
IXM,MADURAI,INDIA,9.83450984955,78.09339904790002
AOR,ALOR SETAR,MALAYSIA,6.189670085906982,100.39800262451172
IMF,IMPHAL,INDIA,24.760000228899997,93.896697998
BTU,BINTULU,MALAYSIA,3.1238501071900004,113.019996643
DJJ,JAYAPURA,INDONESIA,-2.5769500732421875,140.51600646972656
WMX,WAMENA,INDONESIA,-4.10251,138.957001
ZHA,ZHANJIANG,CHINA,21.214399,110.358002
AMQ,AMBON,INDONESIA,-3.7102599144,128.089004517
BAV,BAOTOU,CHINA,40.560001373291016,109.99700164794922
DIG,DIQING,CHINA,27.7936,99.6772
MIG,MIAN YANG,CHINA,31.4281005859375,104.74099731445312
UIH,QUI NHON,VIETNAM,13.955,109.042
DLI,DALAT,VIETNAM,11.75,108.366997
REP,SIEM REAP,CAMBODIA,13.410699844400005,103.81300354
MMB,MEMANBETSU,JAPAN,43.880599975600006,144.164001465
IXC,CHANDIGARH,INDIA,30.67350006103516,76.78849792480469
YNT,YANTAI,CHINA,37.40169906616211,121.37200164794922
SDK,SANDAKAN,MALAYSIA,5.900899887084961,118.05899810791016
IXE,MANGALORE,INDIA,12.961299896199998,74.89009857180001
IXJ,JAMMU,INDIA,32.6890983582,74.83740234380002
MZG,MAKUNG,TAIWAN,23.568700790405273,119.62799835205078
GNS,GUNUNGSITOLI,INDONESIA,1.16638,97.704697
UTP,UTAPAO,THAILAND,12.67990016937256,101.00499725341795
UDR,UDAIPUR,INDIA,24.617700576799997,73.89610290530001
UEO,KUMEJIMA,JAPAN,26.36350059509277,126.71399688720705
KUH,KUSHIRO,JAPAN,43.0410003662,144.192993164
HAC,HACHIJO JIMA,JAPAN,33.1150016785,139.785995483
JMU,JIAMUSI,CHINA,46.84339904789999,130.464996338
SNO,SAKON NAKHON,THAILAND,17.195100784301758,104.11900329589844
PHS,PHITSANULOK,THAILAND,16.782899856567386,100.27899932861328
PKY,PALANGKARAYA,INDONESIA,-2.22513008118,113.943000793
TIR,TIRUPATI,INDIA,13.632499694800005,79.543296814
VCA,CAN THO,VIETNAM,10.085100173999999,105.711997986
GTO,GORONTALO,INDONESIA,0.6371189951899999,122.849998474
KOP,NAKHON PHANOM,THAILAND,17.383800506591793,104.64299774169922
LPQ,LUANG PRABANG,LAOS,19.897300720214844,102.16100311279295
RSU,YEOSU,SOUTH KOREA,34.842300415039055,127.61699676513672
VTE,VIENTIANE,LAOS,17.988300323500003,102.56300354
MKQ,MERAUKE,INDONESIA,-8.520290374755861,140.41799926757812
NNT,NAN,THAILAND,18.807899475097656,100.78299713134766
SWA,SHANTOU,CHINA,23.552,116.5033
TSJ,TSUSHIMA,JAPAN,34.2849006653,129.33099365200002
IBR,IBARAKI,JAPAN,36.181098938000005,140.414993286
ATQ,AMRITSAR,INDIA,31.7096004486,74.7973022461
JJN,JINJIANG,CHINA,24.7964,118.589996
DYG,DAYONG,CHINA,29.1028,110.443001
BWN,BANDAR SERI BEGAWAN,BRUNEI,4.944200038909912,114.9280014038086
ASJ,AMAMI O SHIMA,JAPAN,28.430599212646484,129.71299743652344
NKM,NAGOYA,JAPAN,35.255001068115234,136.92399597167972
YIH,YICHANG,CHINA,30.55655,111.47998799999999
DQA,DAQING,CHINA,46.587222,125.228333
JGN,JIAYUGUAN,CHINA,39.856899,98.3414
BEJ,BERAU,INDONESIA,2.1555,117.431999
TTE,TERNATE,INDONESIA,0.8314139842987059,127.38099670410156
RXS,ROXAS CITY,PHILIPPINES,11.597700119018555,122.7519989013672
LYA,LUOYANG,CHINA,34.741100311299995,112.38800048799999
MAQ,MAE SOT,THAILAND,16.699899673461914,98.54509735107422
HLH,ULANHOT,CHINA,46.19533300000001,122.00833300000001
CZX,CHANGZHOU,CHINA,31.919701,119.778999
YCU,YUNCHENG,CHINA,35.116391,111.031388889
PKR,POKHARA,NEPAL,28.20089912414551,83.98210144042969
KTM,KATHMANDU,NEPAL,27.696599960300002,85.35910034179999
USU,BUSUANGA,PHILIPPINES,12.1215000153,120.099998474
NTG,NANTONG,CHINA,32.0708,120.976
ZYL,SYLHET,BANGLADESH,24.96319961547852,91.8667984008789
TEN,TONGREN,CHINA,27.883333,109.308889
ENH,ENSHI,CHINA,30.3202991486,109.48500061
WEH,WEIHAI,CHINA,37.18709945678711,122.22899627685548
NAO,NANCHONG,CHINA,30.79545,106.1626
STV,SURAT,INDIA,21.1140995026,72.7417984009
TUG,TUGUEGARAO,PHILIPPINES,17.6433676823,121.73315048200001
LPT,LAMPANG,THAILAND,18.27090072631836,99.50420379638672
HDG,HANDAN,CHINA,36.5258333333,114.425555556
BIR,BIRATNAGAR,NEPAL,26.48150062561035,87.26399993896484
BFJ,BIJIE,CHINA,27.267065999999996,105.47209699999999
TGO,TONGLIAO,CHINA,43.556702,122.199997
CBO,COTABATO,PHILIPPINES,7.165239810943604,124.20999908447266
FUO,FUOSHAN,CHINA,23.133333,113.28333
YTY,YANGZHOU,CHINA,32.5634,119.7198
LOE,LOEI,THAILAND,17.43910026550293,101.72200012207031
NTQ,WAJIMA,JAPAN,37.2930984497,136.962005615
NNY,NANYANG,CHINA,32.980801,112.614998
CRK,LUZON IS,PHILIPPINES,15.186,120.559998
DNH,DUNHUANG,CHINA,40.16109848022461,94.80919647216795
MDL,MANDALAY,MYANMAR (BURMA),21.702199935913086,95.97789764404295
XUZ,XUZHOU,CHINA,34.059056,117.555278
IWJ,IWAMI,JAPAN,34.676399231,131.789993286
HSN,ZHOUSHAN,CHINA,29.9342002869,122.36199951200001
KUM,YAKUSHIMA,JAPAN,30.3855991364,130.65899658200001
LYG,LIANYUNGANG,CHINA,34.571667,118.87361100000001
FSZ,SHIZUOKA,JAPAN,34.796110999999996,138.18944399999998
PAG,PAGADIAN,PHILIPPINES,7.830731447869999,123.461179733
ONJ,ODATE NOSHIRO,JAPAN,40.1918983459,140.371002197
LBU,LABUAN,MALAYSIA,5.300680160522461,115.25
KCA,KUQA,CHINA,41.677856,82.872917
LLV,LULIANG,CHINA,37.68333300000001,111.142778
IPH,IPOH,MALAYSIA,4.567969799041748,101.09200286865234
TIM,TEMBAGAPURA,INDONESIA,-4.528279781341553,136.88699340820312
RAJ,RAJKOT,INDIA,22.3092002869,70.77950286869998
WNH,WENSHAN,CHINA,23.375833,104.24305600000001
ZAT,ZHAOTONG,CHINA,27.32559967041016,103.75499725341795
VGA,VIJAYAWADA,INDIA,16.530399322509766,80.79679870605469
BMV,BANMETHUOT,VIETNAM,12.668299675,108.120002747
KIJ,NIIGATA,JAPAN,37.955898284899995,139.121002197
LUW,LUWUK,INDONESIA,-1.03892,122.772003
HNA,HANAMAKI,JAPAN,39.4286003112793,141.13499450683594
BPL,BOLE,CHINA,44.895,82.3
NBS,BAISHAN,CHINA,42.088056,127.54888899999999
LZH,LIUZHOU,CHINA,24.2075,109.390999
KTG,KETAPANG,INDONESIA,-1.816640019416809,109.96299743652344
HLD,HAILAR,CHINA,49.2050018311,119.82499694799999
XFN,XIANGFAN,CHINA,32.1506,112.291
HIN,JINJU,SOUTH KOREA,35.088591,128.071747
MXZ,MEIXIAN,CHINA,24.35000038146973,116.13300323486328
OZC,OZAMIS CITY,PHILIPPINES,8.178509712219237,123.84200286865234
HEH,HEHO,MYANMAR (BURMA),20.746999740600586,96.79199981689452
MDG,MUDANJIANG,CHINA,44.524101257299996,129.569000244
KPO,POHANG,SOUTH KOREA,35.987955,129.42038300000002
LBJ,LABUAN BAJO,INDONESIA,-8.48666,119.889
IXZ,PORT BLAIR,INDIA,11.641200065612793,92.72969818115234
BUW,BAUBAU,INDONESIA,-5.486879825592041,122.56900024414062
LZY,NYINGCHI/LINZHI,CHINA,29.303300857543945,94.33529663085938
YUS,YUSHU,CHINA,32.836388888900004,97.03638888889999
ULN,ULAANBAATAR,MONGOLIA,47.84310150146485,106.76699829101562
TKN,TOKUNOSHIMA,JAPAN,27.83639907836914,128.88099670410156
ENI,EL NIDO,PHILIPPINES,11.202,119.417
DPL,DIPOLOG,PHILIPPINES,8.60198349877,123.34187507600001
VDH,DONG HOI,VIETNAM,17.515,106.590556
WKJ,WAKKANAI,JAPAN,45.4042015076,141.80099487299998
NYT,NAY PYI TAW,MYANMAR (BURMA),19.623501,96.20099599999999
BHO,BHOPAL,INDIA,23.2875003815,77.33740234380002
TNJ,TANJUNG PINANG,INDONESIA,0.9226830005650001,104.53199768100001
PXU,PLEIKU,VIETNAM,14.00450038909912,108.01699829101562
TTT,TAITUNG,TAIWAN,22.7549991607666,121.10199737548828
NAW,NARATHIWAT,THAILAND,6.519919872283936,101.74299621582031
KOW,GANZHOU,CHINA,25.853333,114.77888899999999
MKW,MANOKWARI,INDONESIA,-0.8918330073356628,134.04899597167972
DRV,DHARAVANDHOO ISLAND,MALDIVES,5.1561,73.1302
DOY,DONGYING,CHINA,37.2716,118.2819
DIB,DIBRUGARH,INDIA,27.4839000702,95.01689910889999
YNJ,YANJI,CHINA,42.8828010559,129.451004028
FLZ,SIBOLGA,INDONESIA,1.5559399999999999,98.888901
ZYI,ZUNYI,CHINA,27.5895,107.0007
LPF,LIUPANSHUI,CHINA,26.609416999999997,104.979
HIA,HUAI'AN,CHINA,33.7772,119.1478
BIK,BIAK,INDONESIA,-1.190019965171814,136.10800170898438
OKL,OKSIBIL,INDONESIA,-4.9071,140.6277
MSJ,MISAWA,JAPAN,40.7032012939,141.367996216
KJH,HUANG PING,CHINA,26.971999999999998,107.988
YBP,YIBIN,CHINA,28.8005555556,104.545
SCO,AKTAU,KAZAKHSTAN,43.8601,51.091999
HYN,HUANGYAN,CHINA,28.56220054626465,121.4290008544922
CCJ,KOZHIKODE,INDIA,11.1367998123,75.95529937740001
ZQZ,ZHANGJIAKOU,CHINA,40.73861111,114.9302778
KRY,KARAMAY,CHINA,45.46655,84.9527
TBB,TUY HOA,VIETNAM,13.0495996475,109.333999634
DMU,DIMAPUR,INDIA,25.883899688699998,93.77110290530001
RLK,BAYANNUR,CHINA,40.926,107.7428
SHM,SHIRAHAMA,JAPAN,33.6622009277,135.363998413
GOQ,GOLMUD,CHINA,36.4006,94.786102
SHB,NAKASHIBETSU,JAPAN,43.5774993896,144.960006714
FKS,FUKUSHIMA,JAPAN,37.22740173339844,140.43099975585938
JSR,JESSORE,BANGLADESH,23.183799743652344,89.16079711914062
KDM,KAADEDHDHOO,MALDIVES,0.4881309866905213,72.99690246582031
UNN,RANONG,THAILAND,9.777620315551758,98.58550262451172
KUA,KUANTAN,MALAYSIA,3.775389909744263,103.20899963378906
PEW,PESHAWAR,PAKISTAN,33.993900299072266,71.51460266113281
OGN,YONAGUNI JIMA,JAPAN,24.466899871826172,122.97799682617188
MJU,MAMUJU,INDONESIA,-2.583333,119.03333300000001
HZG,HANZHONG,CHINA,33.134136,107.206014
BFV,BURI RAM,THAILAND,15.229499816894533,103.25299835205078
TVS,TANGSHAN,CHINA,39.717444,118.002389
TWT,TAWITAWI,PHILIPPINES,5.046991,119.74299599999999
KUV,GUNSAN,SOUTH KOREA,35.90380096435547,126.61599731445312
GUW,ATYRAU,KAZAKHSTAN,47.12189865112305,51.8213996887207
BHJ,BHUJ,INDIA,23.2877998352,69.6701965332
KDO,KADHDHOO,MALDIVES,1.8591699600219729,73.52189636230469
TXN,TUNXI,CHINA,29.73329925537109,118.25599670410156
MWX,MUAN,SOUTH KOREA,34.991406,126.382814
CXB,COXS BAZAR,BANGLADESH,21.452199935913086,91.96389770507812
LZO,LUZHOU,CHINA,28.85219955444336,105.39299774169922
PKN,PANGKALANBUUN,INDONESIA,-2.70519995689,111.672996521
GAJ,YAMAGATA,JAPAN,38.4118995667,140.371002197
NDG,QIQIHAR,CHINA,47.239601135253906,123.91799926757812
HNY,HENGYANG,CHINA,26.9053,112.627998
BWA,BHAIRAWA,NEPAL,27.505684999999996,83.41629300000002
OKE,OKINO ERABU,JAPAN,27.4255008698,128.701004028
LAO,LAOAG,PHILIPPINES,18.1781005859375,120.53199768066406
LUV,LANGGUR,INDONESIA,-5.661620140075684,132.73100280761722
FYJ,FUYUAN,CHINA,48.199494,134.366447
AVA,ANSHUN,CHINA,26.2605555556,105.87333333299999
CIT,SHIMKENT,KAZAKHSTAN,42.364200592041016,69.47889709472656
WNP,NAGA,PHILIPPINES,13.58489990234375,123.2699966430664
HUZ,HUIZHOU,CHINA,23.083332000000002,114.36667
JDZ,JINGDEZHEN,CHINA,29.3386001587,117.176002502
JGS,JI'AN,CHINA,26.8997,114.7375
BHY,BEIHAI,CHINA,21.5394,109.293999
FUG,FUYANG,CHINA,32.882157,115.73436399999999
PUM,POMALA,INDONESIA,-4.183333,121.61667
CIH,CHANGZHI,CHINA,36.247501,113.125999
YNZ,YANCHENG,CHINA,33.425833000000004,120.203056
JZH,JIUZHAIGOU,CHINA,32.8533333333,103.68222222200001
TCR,TUTICORIN,INDIA,8.724167,78.02583299999998
JNZ,JINZHOU,CHINA,41.10139846801758,121.06199645996094
RIZ,RIZHAO,CHINA,35.405033,119.324403
DAT,DATONG,CHINA,40.060299,113.48200200000001
IQN,QINGYANG,CHINA,35.799702,107.602997
BMU,BIMA,INDONESIA,-8.539649963378901,118.68699645996
WXN,WANXIAN,CHINA,30.8017,108.43299999999999
AQG,ANQING,CHINA,30.582199,117.050003
SPD,SAIDPUR,BANGLADESH,25.75919914245605,88.90889739990234
GYU,GUYUAN,CHINA,36.078888888899996,106.21694444399999
JXA,JIXI,CHINA,45.293,131.19299999999998
WEF,WEIFANG,CHINA,36.64670200000001,119.119003
ARD,ALOR ISLAND,INDONESIA,-8.132340431213379,124.59700012207031
ABU,ATAMBUA,INDONESIA,-9.333333,124.9
YIC,YICHUN,CHINA,27.8025,114.3062
